Nombre,Categoría,Calificación,Número de Opiniones,Dirección,Latitud,Longitud,Imagen
The Green Bar,comida económica,4.7,"3,000+","Boulevard Cucapah 20925, Tijuana, BC 22200",32.5096432,-116.914321,https://tb-static.uber.com/prod/image-proc/processed_images/ffa2e40d7dd2d21dfeeb09dde0d0c6b9/7835428b286acb57646a256c897c0e9e.jpeg
Tacos Y Tortas Ahogadas El Tío Pepe,mexicana,4.5,800+,"Calle 15 Manuel Oviedo 1433 , Tijuana, BC 22010",32.5027,-117.00371,https://d1ralsognjng37.cloudfront.net/12fc1d70-499e-452e-9883-cca1b0984208.jpeg
Tacos de birria El Sobrino,mexicana,4.6,500+,"Avenida Paseo Del Pedregal 2898, Tijuana, BC 22506",32.5205085,-117.1123524,https://tb-static.uber.com/prod/image-proc/processed_images/6830262a87f33a7dd91ab8861d3277b0/a70f5c9df440d10213e93244e9eb7cad.jpeg
Tortas Chapulin Tijuana,mexicana,4.6,290+,"Calle 1 Norte & Calle 1 Poniente, Fud Truck, Tijuana, BC 22444",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/419ee42fb3ccc33a51a1e73d837b6865/f8403c421bef668ad381b5e82e546060.jpeg
Tacos de birria el Erik,mexicana,4.6,"3,000+","18 De Marzo 1869 3, 18 De Marzo, Tijuana, 22120",32.4793577,-116.9360322,https://tb-static.uber.com/prod/image-proc/processed_images/4984e3a723608dda39e5928f47ed1e9b/9b3aae4cf90f897799a5ed357d60e09d.jpeg
LA CAMALEONA,americana,5.0,11,"Blvd. Federico Benitez #6 Fracc. San Antonio Cp 22115 Tijuana Bc, ",32.0532,-115.7858,https://tb-static.uber.com/prod/image-proc/processed_images/763c3a79ef94247c3b07694f48f6b261/9b3aae4cf90f897799a5ed357d60e09d.webp
Tacos De Birria El Cacheton,mexicana,4.4,"2,000+","Cayumito & Av. Guadalajara, Cañon Elsalado, Tijuana, B.C., Mexico, 22116",32.2063,-115.9304,https://tb-static.uber.com/prod/image-proc/processed_images/a23791f33dfb7e5baca1fb9973139742/61e8d264e9409914f90881b13f54d0ac.jpeg
Menuderia Potrillos,mexicana,4.5,500+,"Av. México Lindo 84, Mexico Lindo, 22126 Tijuana, B.C., Mexico, 22180",31.9879,-116.3128,https://tb-static.uber.com/prod/image-proc/processed_images/dab27fe7f88170a73831438d990ef9c8/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Birria De La Baja Tijuana,mexicana,4.4,53,"Cjon. José María Pino Suárez 11836, Libertad, 22400 Tijuana, B.C., México, BC 22400",32.5769,-116.5883,https://tb-static.uber.com/prod/image-proc/processed_images/99cdfd90bdef40effe0e7f6599393d65/f8403c421bef668ad381b5e82e546060.jpeg
Menuderia Guadalajara Sucursal Libertad,mexicana,4.4,"1,500+","Av. Aquiles Serdan 11809, Defensores De Baja California, 22400 Tijuana, B.C., México, ",32.5769,-116.5883,https://tb-static.uber.com/prod/image-proc/processed_images/ee4f7fcb1c4747b984c554466495dcb5/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp
Tamales Muñoz Matriz Hidalgo,mexicana,3.7,500+,"Guadalupe Victoria 9351, Zona Urbana Rio Tijuana, Baja California 22000",32.5316,-116.7601,https://tb-static.uber.com/prod/image-proc/processed_images/a274f7806a9529dfbc94a993c1f64251/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Pancake Place Otay,desayuno,4.5,700+,"15300 Calzada Del Tecnológico, Tijuana, Baja California 22420",32.5300461,-116.9715208,https://d1ralsognjng37.cloudfront.net/3abfd02e-830b-497c-968f-0e935d3566e6.jpeg
TORTAS AHOGADAS EL CHARRITO,mexicana,4.8,600+,"Bulevar De Las Americas Oriente #5399 Colonia Lomas De Agua Caliente Código Postal  2204, +526643614405, Tijuana, 22024",32.51667,-117.01667,https://tb-static.uber.com/prod/image-proc/processed_images/fe8f5dde848ff42a4b7870ec03efef75/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Sazón Secreto,mexicana,4.6,"1,000+","Av. Francisco I. Madero 1556, Zona Centro, Tijuana, Baja California 22000",32.5295986,-117.0346957,https://tb-static.uber.com/prod/image-proc/processed_images/bf905dc0eb500ee7a4431d178077c0a5/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Pa Dónde El Chamo,americana,4.8,330+,"Playas De Tijuana Sección Triangulo De Oro, BC 22506",32.4983,-117.1207,https://tb-static.uber.com/prod/image-proc/processed_images/978357776cafd82845244543ef1df7f6/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Roccos Breakfast  Brunch,americana,4.5,35,"Av Las Palmas 5001-2, Tijuana, LATAM 22106",32.5074359,-116.984889,https://tb-static.uber.com/prod/image-proc/processed_images/e0bc78ef703c534ebbb2de7adcc69948/7835428b286acb57646a256c897c0e9e.jpeg
Birria De La Baja,mexicana,4.4,"1,000+","Boulevard Cochimíes & Boulevard Paseo Del Río, Tijuana, BC 22226",31.8856,-116.4323,https://tb-static.uber.com/prod/image-proc/processed_images/eb6c2bcf1251b91d8f9824d18bf78094/a70f5c9df440d10213e93244e9eb7cad.jpeg
Barra Ligera,americana,4.8,96,"Blvd. Francisco Zarco 9431, Tijuana, BC 22666",32.4448542,-117.0330394,https://tb-static.uber.com/prod/image-proc/processed_images/e1c9a1d4ac13df446af7a7e74485d61b/891233042e9ada9873fc6d9c4e835eac.jpeg
Menuderia Guadalajara Pacifico,mexicana,4.3,400+,"Libramiento Oriente 7521-F8 Parque Industrial Pacifico, 22643 Tijuana, B.C., México , ",32.2045,-116.6035,https://tb-static.uber.com/prod/image-proc/processed_images/a92d98a636959616088abf460790c5b9/9b3aae4cf90f897799a5ed357d60e09d.webp
Mariscos Titos Otay,griega,4.7,83,"Avenida Bellas Artes 19687, TIJUANA, LATAM 22435",32.0499,-115.9773,https://tb-static.uber.com/prod/image-proc/processed_images/ff7c6418165fd464c65e68be025dd013/9b3aae4cf90f897799a5ed357d60e09d.webp
Tacos y Tortas El Tío Pepe Otay,mexicana,4.6,"1,500+","José López Portillo Poniente 1461a, Xicotencatlleyva Ii, Tijuana, B.C. 22660",32.5402146,-116.9306424,https://d1ralsognjng37.cloudfront.net/309ea451-4c4b-4942-b5d7-08cce44de8d7.jpeg
Rosa naranja,desayuno,4.8,800+,"Calz. Ermìta Nȯrte 14100, Tijuana, B.C. 22104",32.5344,-116.6314,https://tb-static.uber.com/prod/image-proc/processed_images/462947aa1b0bf54737879092a4f33c80/f8403c421bef668ad381b5e82e546060.jpeg
Chancho Libre Carnitas,mexicana,4.9,"2,000+","Joaquín Clausel 2251, Zona Urbana Rio Tijuana, Baja California 22044",32.5238706,-117.0168126,https://tb-static.uber.com/prod/image-proc/processed_images/16b5cf8850034561968cfac7258d138c/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Tacos El Dorado Hipódromo,mexicana,4.4,"1,000+","De Las Ferias 12964, Tijuana, LATAM 22195",32.0472,-116.6508,https://tb-static.uber.com/prod/image-proc/processed_images/956cccf592d7203076e393cc1061d89e/a70f5c9df440d10213e93244e9eb7cad.jpeg
Las Tortugas,mexicana,4.7,"2,000+","Calle 11 8881, Zonaeste, Tijuana, Baja California 22000",32.5316,-116.7601,https://tb-static.uber.com/prod/image-proc/processed_images/bdd8bc08e8e8dcb7934ac8b97dc5baf2/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Mariscos Titos Soler,griega,4.3,48,"Calle Braulio Maldonado 507, Tijuana, BC 22530",32.4927195,-117.0357439,https://tb-static.uber.com/prod/image-proc/processed_images/ff7c6418165fd464c65e68be025dd013/9b3aae4cf90f897799a5ed357d60e09d.webp
Jugazo,comida económica,4.8,"2,000+","Calle Benito Juárez 2da 6963, Tijuana, Baja California 22000",32.5112421,-117.09484,https://tb-static.uber.com/prod/image-proc/processed_images/d9f1fae4de92528946d41fa6bf5b1205/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Taquería la Ciénega,mexicana,4.8,500+,"San José Y O San Martin 17802, La Cienega, 22120 Tijuana, B.C., ",32.3418,-116.4882,https://tb-static.uber.com/prod/image-proc/processed_images/bbe3f4913a3725f00679ad5608f500d2/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp
Malvet,desayuno,4.7,600+,"Paseo Playas 1343, Tijuana, Tijuana 22500",32.5338055,-117.1127863,https://tb-static.uber.com/prod/image-proc/processed_images/5cec5b01363ac2c7524d23a3f51cb6e8/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Néctar Jugos Naturales,comida económica,4.7,800+,"Ave Defensores De Baja California 1421 , Local 2, Tijuana, B.C. 22416",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/1a8985607aa899ef95b6b03391576e4c/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Café de la Alianza Francesa,desayuno,4.7,900+,"Azucena 3934, El Prado, 22105 Tijuana, B.C., Mexico, B.C. 22105",48.51056,-2.12722,https://tb-static.uber.com/prod/image-proc/processed_images/3763fbf4b1e25723a8ebe8199f2c355e/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Wichos Taco Palacio,tacos,4.5,600+,"Josefa Ortiz De Domínguez , Food Truck, Tijuana, BC 22674",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/d2f5e3a6bcd3ae6aca67a2053df3ea0e/7915c4a78a9f94ed56316c7c4dc0ec89.jpeg
La veracruzana,jugos y smoothies,4.9,"1,500+","Boulevard Insurgentes, Río Tijuana 3a. Etapa, Tijuana, B.C., México, 22226",31.8856,-116.4323,https://tb-static.uber.com/prod/image-proc/processed_images/69990e3bc41e8bfc1e8198eb9513222c/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Lifestyle Nutrition Tijuana,health & nutrition supplements,4.9,33,"Boulevard Gustavo Díaz Ordaz 13391, Local 14, Tijuana, BC 22666",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/98b0315ffb2645577d5e2cf505064ec8/7915c4a78a9f94ed56316c7c4dc0ec89.jpeg
Pahola Coffee,americana,4.8,69,"Calle Mexicali 8101.  Fracc. El Tecolote, Tijuana, LATAM 22644",32.4383,-116.9756,https://tb-static.uber.com/prod/image-proc/processed_images/d9c2e779b805bf688554e77066afc2c9/e08b0b609562fdad757d8c76c3b20f19.jpeg
Bol Corona Portales,mexicana,4.4,300+,"Boulevard Agua Caliente 9665, Tijuana, 22040, Baja California, Mx, BC 22040",32.6167,-115.0833,https://tb-static.uber.com/prod/image-proc/processed_images/17092ba967dc166044683acacc5c4853/f8403c421bef668ad381b5e82e546060.jpeg
Tacos Varios Oma ,mexicana,4.8,460+,"Blvrd Gral Rodolfo Sánchez Taboada S/N, Zona Urbana Rio Tijuana, 22010 Tijuana, B.C, BC 22010",38.9729,-77.535,https://tb-static.uber.com/prod/image-proc/processed_images/c747b9c12c2eb38dec1438e75cada85a/69ad85cd7b39888042b3bbf1c22d630d.webp
Tacos el Sonorense,mexicana,4.5,"1,000+","Avenida Sor Juana Inés De La Cruz & Calzada Alfonso Vidal, Tijuana, LATAM 22435",,,https://tb-static.uber.com/prod/image-proc/processed_images/2d86bd314b3e0cd5bcf3fd23ab058c7c/9b3aae4cf90f897799a5ed357d60e09d.webp
Carnitas 33 Libertad,mexicana,4.7,800+,"Aquiles Serdán 10824, Tijuana, BC 22400",32.5404087,-117.0200224,https://tb-static.uber.com/prod/image-proc/processed_images/760e898120dd73e0b270ede5f78297e8/f8403c421bef668ad381b5e82e546060.jpeg
La Palmera Express,ambiente familiar,4.5,170+,"Calle Hermenegildo Galeana 8341, Zona Centro, Tijuana, BC 22000",32.5297011,-117.034707,https://tb-static.uber.com/prod/image-proc/processed_images/a32545331711b394cb6b51c861e692f1/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Angels Burgers Y Más,americana,4.4,59,"Avenida Cruz Del Sur 8770, Tijuana, BC 22190",32.4719574,-116.9808037,https://tb-static.uber.com/prod/image-proc/processed_images/978357776cafd82845244543ef1df7f6/9b3aae4cf90f897799a5ed357d60e09d.jpeg
World Famous Super Dudes Playas,americana,4.7,470+,"P.º Playas De Tijuana, Playas, Jardines Playas De Tijuana, 22500 Tijuana, B.C., ",32.5228891,-117.1127293,https://tb-static.uber.com/prod/image-proc/processed_images/536e8b3834b0b7aabc92174a824f8b90/7835428b286acb57646a256c897c0e9e.jpeg
Ke Chila  Chilaquiles To Go  Coffee,mexicana,4.8,290+,"Gral. Ramón Arnaiz 857, Soler, 22530 Tijuana, B.C., México, BC 22530",32.6358,-115.5394,https://tb-static.uber.com/prod/image-proc/processed_images/54be4127b10e50a56dad0c6a9396c365/a70f5c9df440d10213e93244e9eb7cad.jpeg
Los Tres Cochinitos Tijuana Tijuana,mexicana,4.7,43,"Boulevard Casa Blanca 21304, Tijuana, BC 22215",32.501252,-116.8890153,https://tb-static.uber.com/prod/image-proc/processed_images/cb9e515b539f0f1a5e7c5359452e4e84/891233042e9ada9873fc6d9c4e835eac.jpeg
Cabeza De Res La Mejor De Culiacan,mexicana,4.5,59,"Erasmo Castellanos Un. 1857 Int B, TIJUANA, LATAM 22010",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/93ec1c7a2d2100586c962003fbbdc188/7835428b286acb57646a256c897c0e9e.jpeg
MENUDERIA EL TAPATIO TIJUANA,mexicana,4.4,900+,"Carretera Libre Tij-Ens #3430, Centro, Chulavista, 22000 Tijuana, B.C., Mexico, B.C. 22044",32.5316,-116.7601,https://tb-static.uber.com/prod/image-proc/processed_images/9f4e46ec829478629fb56d30cb1bcadb/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Toris Cafe  Salads Pío Pico entre 9 y 10,comida económica,4.8,"1,000+","Av. Sirak Baloyan 1736, Zonaeste, Tijuana, B.C., Mexico, B.C. 22000",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/9f4e3c27a5c40b959aff773a7428a958/9b3aae4cf90f897799a5ed357d60e09d.jpeg
La Casa de Don Juan,mexicana,4.5,800+,"Parque Azteca Nte 1591, Playas, Rivera, Tijuana, Baja California 22500",32.5213256,-117.1224714,https://tb-static.uber.com/prod/image-proc/processed_images/51011637a29fe94a0eadd963b5aa2d17/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Tacos la Piedad a vapor,mexicana,4.8,500+,"Av. Fco J. Mina 11702, Matamoros Norte-Centro-Sur, Mariano Matamoros, Tijuana, Baja California 22234",8.83333,125.11667,https://tb-static.uber.com/prod/image-proc/processed_images/37faf2c95729e2f601739d7a7d958469/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Birria La 88,mexicana,4.8,15,"Sor Juana Inés De La Cruz 405, Otay Mesa, Nueva Tijuana, 22435 Tijuana, B.C., México, LATAM 22435",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/65c8ee2c512d6738a6ffad9bb81aaf6f/f8403c421bef668ad381b5e82e546060.webp
Carreta Los Compadres,mexicana,4.9,90,"Avenida Instituto Politécnico Nacional, Tijuana, BC 22430",32.5378169,-116.943695,https://tb-static.uber.com/prod/image-proc/processed_images/a8890f5671549a92fb824a70cbd1791d/9b3aae4cf90f897799a5ed357d60e09d.webp
Pancake Place 3ra etapa Rio Tijuana Tijuana,americana,4.2,69,"Calle Canadá, 16820, Tijuana, BC 22226",32.4772695,-116.9279962,https://tb-static.uber.com/prod/image-proc/processed_images/885157188fd70b1c5c4e2e7044e87d79/9b3aae4cf90f897799a5ed357d60e09d.webp
Chilaquería,mexicana,4.4,340+,"Boulevard Cochimíes & Boulevard Paseo Del Río, Contraesquina De Plaza China, Food Truck Amarillo, Tijuana, BC 22226",,,https://tb-static.uber.com/prod/image-proc/processed_images/1b4e3b8afbc8e4012d81eae5ba4d6067/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Birriería El Saucito,mexicana,4.5,500+,"Calle Ing. Juan Ojeda Robles 823, Tijuana, B.C. 22415",31.3775,-115.7533,https://tb-static.uber.com/prod/image-proc/processed_images/8ac8107ca25107e32d6e9016b5a88941/9b3aae4cf90f897799a5ed357d60e09d.jpeg
La Pizzabirria y Birrieria el Amigo,mexicana,4.8,500+,"Avenida Paseo Ensenada Playas De Tijuana Seccion Costa Hermosa  , Tijuana, 22506, Bc, Mx, BC 22506",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/2d28b5efc73f1432deec9d83319ccac4/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Tacos de Borrego Blacksheep ,mexicana,4.9,170+,"Avenida Paseo Ensenada 1509, Tijuana, BC 22500",32.5337596,-117.1134212,https://tb-static.uber.com/prod/image-proc/processed_images/d96cfc27b41925f2f7646ad1a4b1ef98/820883a48567670acbd720bc76391291.jpeg
Eggcelente,americana,4.5,"2,000+","Avenida Misión De Mulegé 2951, Tijuana, BC 22320",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/f50dcd5cc5d0f447c46e2c6d9b064a7c/6a46de29c91d235bc2878fe87fd740f6.jpeg
Tacos La Principal Tijuana,de milán,4.3,600+,"Carrera Libre Tijuana Rosarito Entre Miguel Hidalgo Y Benito Juárez A Un Costado Sub Delegación La Gloria.Col. La Gloria , La Principal La Gloria , BC 22645",,,https://tb-static.uber.com/prod/image-proc/processed_images/211ea67f254f33711c0d8266b98cbcd3/69ad85cd7b39888042b3bbf1c22d630d.webp
Los Legendarios Tacos Al Vapor Tijuana,mexicana,4.5,44,"Boulevard Federico Benítez López 15033, Tijuana B.C 22104, BC 22104",48.38806,-2.21306,https://tb-static.uber.com/prod/image-proc/processed_images/ff385042e683c1860fe666addfc894c6/f8403c421bef668ad381b5e82e546060.webp
mariscos mi estilo,pescados y mariscos,4.5,470+,"22185 Av. Sanchez Taboada 9441, Sanchez Taboada Produtsa, Tijuana B. C, BC 22185",53.99983,-125.0032,https://tb-static.uber.com/prod/image-proc/processed_images/cb091f3746d5529929105874ff93c6aa/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Breakfast Time Suc Marrón,americana,4.4,96,"Blvd. Agua Caliente, Marron, 2393 Tijuana, B.C., LATAM 22420",32.520752,-117.0220871,https://tb-static.uber.com/prod/image-proc/processed_images/671cfbe22174b865ac57d2e1fa43b565/f8403c421bef668ad381b5e82e546060.jpeg
Chilaquiles Los Tres García y Algo Más Tijuana,mexicana,4.6,280+,"Av. Alejandro Von Humboldt , Av. José López Portillo , Local, Tijuana, LATAM 22660",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/53ed7e652f2abe9739ed11ad3eecc2ad/f8403c421bef668ad381b5e82e546060.webp
Ricas Carnitas 664 Tortas gorditas tacos y quesadillas,mexicana,4.6,800+,"Calle Bellota & Mariscal Sucre P-113, P-110, Tijuana, BC 22115 ",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/f580049ddd224c86cdb602bef981a301/f8403c421bef668ad381b5e82e546060.webp
La Casa de Don Roberto,mexicana,4.8,600+,"Avenida Garibaldi 3252, Tijuana, LATAM 22040",32.5175842,-117.0344098,https://tb-static.uber.com/prod/image-proc/processed_images/fbcc04241d5dff61fd759f252f9c7de5/9b3aae4cf90f897799a5ed357d60e09d.webp
Breakfast Time Huertas,americana,4.4,210+,"Blvd. Diaz Ordaz 2525, Tijuana, LATAM 22116",32.4964919,-116.962629,https://tb-static.uber.com/prod/image-proc/processed_images/e204425ae24894f54e4c0accea558ca4/f8403c421bef668ad381b5e82e546060.jpeg
Emis Food Tijuana,americana,4.0,38,"Batallón San Blas, Cortina Metálica Negras, Tijuana, BC 22535",32.6358,-115.5394,https://tb-static.uber.com/prod/image-proc/processed_images/3f56c7fa9570c9c415fe474fb53c51c0/9b3aae4cf90f897799a5ed357d60e09d.webp
El Comal,mexicana,4.8,24,"Av Rio Bravo 10079 Col. Revolucion, Tijuana, BC 22015",32.5184696,-117.0150343,https://tb-static.uber.com/prod/image-proc/processed_images/6d35435ad8b90f8ea07a49c8eff934e9/f8403c421bef668ad381b5e82e546060.webp
Tacos de birria el Payo ,mexicana,4.4,420+,"Calle Fernando Amilpa 101, Tijuana, BC 22225",32.4860408,-117.0423238,https://tb-static.uber.com/prod/image-proc/processed_images/d71b9e0363cb3760327d3d785546dcc5/9b3aae4cf90f897799a5ed357d60e09d.jpeg
Breakfast Time Palmas,japonesa,4.4,130+,"Blvd. Gustavo Diaz Ordaz 12828, Tijuana, LATAM 22420",32.5074512,-116.9812211,https://tb-static.uber.com/prod/image-proc/processed_images/e204425ae24894f54e4c0accea558ca4/f8403c421bef668ad381b5e82e546060.jpeg
Damn Burgers,americana,4.5,600+,"Lagunitas, Las Granjas, 22646 La Joya, B.C Callejón Hanson, Tijuana, BC 22646",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/aa72196b1d6cdd5a5673da17c02b381e/6a46de29c91d235bc2878fe87fd740f6.jpeg
Carnitas El Costeñito,mexicana,4.6,260+,"E Chopo 690, Tijuana, BC 22610",31.1838,-116.0639,https://tb-static.uber.com/prod/image-proc/processed_images/8236b398bc92d6457fd08c102eb2a179/7915c4a78a9f94ed56316c7c4dc0ec89.jpeg
Gorditas Anna,mexicana,4.2,240+,"Bulevar Santa Fe, Tijuana, BC 22664",32.4617,-116.8713,https://tb-static.uber.com/prod/image-proc/processed_images/1bbf3277acadcf6794e3fa3c9d79df90/69ad85cd7b39888042b3bbf1c22d630d.webp
Breakfast Time Casa Blanca,japonesa,4.4,13,"Yokomysushi Casa Blanca, Tijuana, LATAM 22215",31.9621,-116.2723,https://tb-static.uber.com/prod/image-proc/processed_images/446291895bfbf59f69c0b42bde8fec69/7835428b286acb57646a256c897c0e9e.jpeg
Tacos Varios Los Primasos,mexicana,4.5,190+,"Santa Anita, Tijuana, BC 22106",32.4942975,-116.987871,https://tb-static.uber.com/prod/image-proc/processed_images/5acf60e2251e9896ed249c1d9d58adce/69ad85cd7b39888042b3bbf1c22d630d.webp
Raíz Bienestar Ancestral,ensaladas,4.5,59,"Avenida Colima 2443, Local 1, Tijuana, BC 22040",32.6167,-115.0833,https://tb-static.uber.com/prod/image-proc/processed_images/b12761b23234bb0d51ce984678142dc1/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp
Birria de Res el Flaco,mexicana,4.3,35,"C. 5 Nte. 19228, Cd Industrial, 22444 Tijuana, B.C., BC 22444",32.5254,-116.9178,https://tb-static.uber.com/prod/image-proc/processed_images/5da815443f7d49276f923d2b7350219a/61e8d264e9409914f90881b13f54d0ac.jpeg
Cahuamanta Medina Tijuana,mexicana,4.8,93,"Josefina Rendón Parra 360, Tijuana, LATAM 22435",32.5462389,-116.9372564,https://tb-static.uber.com/prod/image-proc/processed_images/d0d414193b6c668769f5dc60d00087e4/a70f5c9df440d10213e93244e9eb7cad.jpeg
Bread Club by Artesano ,repostería,4.7,100+,"Av. Miraflores 42, El Rubi,, 8062, Tijuana, BC 22626",32.4891772,-117.031619,https://tb-static.uber.com/prod/image-proc/processed_images/1ec862d220510e977e6abe0863244b33/a70f5c9df440d10213e93244e9eb7cad.jpeg
Birria De Res La Carreta,americana,4.8,12,"Avenida Del Fuerte 15308, Tijuana, LATAM 22455",32.5218096,-116.9340642,https://tb-static.uber.com/prod/image-proc/processed_images/536f6582a0f737faa7c1fed90f28e790/69ad85cd7b39888042b3bbf1c22d630d.jpeg
Restaurante La Brecha sabores de sinaloa,mexicana,4.6,700+,"Calle 7 Norte & Boulevard Alberto Limón Padilla, Tijuana, BC 22444",32.5027,-117.00371,https://tb-static.uber.com/prod/image-proc/processed_images/8f6ae42da5acaa9151fa5a2ce24ab7c8/9b3aae4cf90f897799a5ed357d60e09d.jpeg
